Tanggal,Beras Premium,Beras Medium,Beras SPHP,Jagung Tk Peternak,Kedelai Biji Kering (Impor),Bawang Merah,Bawang Putih Bonggol,Cabai Merah Keriting,Cabai Merah Besar,Daging Sapi Murni,Cabai Rawit Merah,Daging Ayam Ras,Telur Ayam Ras,Gula Konsumsi,Minyak Goreng Kemasan,Minyak Goreng Curah,Tepung Terigu (Curah),Minyakita,Tepung Terigu Kemasan,Ikan Kembung,Ikan Tongkol,Ikan Bandeng,Garam Konsumsi,Daging Kerbau Beku (Impor),Daging Kerbau Segar (Lokal)
19/09/2021,12800,10500,0,0,12000,24000,28000,18000,0,110000,20000,30000,18000,12000,16000,0,7500,0,0,0,0,0,0,0,0
20/09/2021,12800,10500,0,0,12000,28000,23000,18000,0,110000,22000,32000,17000,12000,16000,0,7500,0,0,0,0,0,0,0,0
21/09/2021,12800,10500,0,0,12000,26000,23000,18000,0,110000,24000,31000,17000,12000,16000,0,7500,0,0,0,0,0,0,0,0
22/09/2021,12800,10500,0,0,12000,26000,23000,20000,0,110000,24000,31000,17000,12000,16000,0,7500,0,0,0,0,0,0,0,0
23/09/2021,12800,10500,0,0,12000,23000,26000,20000,0,110000,24000,31000,17000,12000,16000,0,7500,0,0,0,0,0,0,0,0
24/09/2021,12800,10500,0,0,12000,28000,23000,24000,0,110000,20000,31000,17000,12000,16000,0,7500,0,0,0,0,0,0,0,0
25/09/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/09/2021,12800,10500,0,0,12000,28000,23000,24000,0,110000,20000,31000,17000,12000,16000,0,7500,0,0,0,0,0,0,0,0
27/09/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/09/2021,12800,9800,0,0,12000,26000,24000,20000,0,110000,20000,32000,18000,12000,16000,0,7500,0,0,0,0,0,0,0,0
29/09/2021,12800,10500,0,0,12000,26000,24000,22000,0,110000,20000,31000,18000,12000,16000,0,7500,0,0,0,0,0,0,0,0
30/09/2021,12800,10500,0,0,12000,26000,24000,24000,0,110000,20000,32000,18000,12000,16000,0,7500,0,0,0,0,0,0,0,0
01/10/2021,12800,10500,0,0,12000,26000,24000,24000,0,110000,20000,32000,18000,12000,16000,0,7500,0,0,0,0,0,0,0,0
02/10/2021,12800,10500,0,0,12000,26000,24000,24000,0,100000,20000,31000,17000,11000,16000,0,7500,0,0,0,0,0,0,0,0
03/10/2021,12800,10500,0,0,12000,26000,24000,24000,0,110000,20000,32000,18000,12000,16000,0,7500,0,0,0,0,0,0,0,0
04/10/2021,12800,10500,0,0,9800,26000,24000,25000,0,110000,24000,32000,18000,12000,16000,0,7500,0,0,0,0,0,0,0,0
05/10/2021,12800,10500,0,0,12000,26000,24000,28000,0,110000,24000,32000,19000,12000,16000,0,7500,0,0,0,0,0,0,0,0
06/10/2021,12800,10500,0,0,12000,28000,24000,28000,0,110000,24000,32000,19000,12000,12000,0,7500,0,0,0,0,0,0,0,0
07/10/2021,12800,10500,0,0,12000,28000,24000,28000,0,110000,24000,32000,19000,12000,16000,0,7500,0,0,0,0,0,0,0,0
08/10/2021,12800,10500,0,0,12000,28000,24000,28000,0,110000,24000,32000,19000,12000,16000,0,7500,0,0,0,0,0,0,0,0
09/10/2021,12800,10500,0,0,12000,28000,24000,28000,0,110000,24000,32000,19000,12000,16000,0,7500,0,0,0,0,0,0,0,0
10/10/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/10/2021,12800,10500,0,0,12000,28000,24000,30000,0,110000,24000,34000,18000,12000,16000,0,7500,0,0,0,0,0,0,0,0
14/10/2021,12800,10500,0,0,12000,28000,24000,26000,0,110000,24000,32000,18000,12000,16000,0,7500,0,0,0,0,0,0,0,0
15/10/2021,12800,10500,0,0,12000,28000,24000,28000,0,110000,25000,32000,17500,12000,17000,0,7500,0,0,0,0,0,0,0,0
16/10/2021,12800,10500,0,0,12000,28000,24000,25000,0,110000,24000,32000,17500,12000,17000,0,7500,0,0,0,0,0,0,0,0
17/10/2021,12800,10500,0,0,12000,28000,24000,25000,0,110000,24000,32000,17500,12000,17000,0,7500,0,0,0,0,0,0,0,0
18/10/2021,12800,10500,0,0,12000,28000,24000,28000,0,110000,25000,32000,17500,12000,17000,0,7500,0,0,0,0,0,0,0,0
19/10/2021,12800,9800,0,0,12000,28000,24000,25000,0,110000,24000,31000,18000,12000,17000,0,7500,0,0,0,0,0,0,0,0
20/10/2021,12800,10500,0,0,12000,28000,24000,25000,0,110000,24000,32000,18000,12000,17000,0,7500,0,0,0,0,0,0,0,0
21/10/2021,12800,10500,0,0,12000,28000,24000,26000,0,110000,23000,32000,18000,12000,17000,0,7500,0,0,0,0,0,0,0,0
22/10/2021,12800,10500,0,0,12000,28000,26000,26000,0,110000,20000,32000,18000,12000,17000,0,7500,0,0,0,0,0,0,0,0
23/10/2021,12800,10500,0,0,12000,28000,24000,26000,0,110000,20000,32000,18000,12000,17000,0,7500,0,0,0,0,0,0,0,0
24/10/2021,12800,10500,0,0,12000,28000,24000,25000,0,110000,20000,32000,18000,12000,17000,0,7500,0,0,0,0,0,0,0,0
25/10/2021,12800,10500,0,0,12000,28000,24000,25000,0,110000,18000,32000,17500,12000,17000,0,7500,0,0,0,0,0,0,0,0
26/10/2021,12800,10500,0,0,12000,28000,24000,25000,0,110000,20000,32000,17500,12000,17000,0,7500,0,0,0,0,0,0,0,0
27/10/2021,12800,10500,0,0,13000,26000,24000,24000,0,110000,18000,33000,18000,12000,17000,0,7500,0,0,0,0,0,0,0,0
28/10/2021,12800,10500,0,0,12000,28000,24000,24000,0,110000,18000,33000,18000,12000,17000,0,7500,0,0,0,0,0,0,0,0
29/10/2021,12800,10500,0,0,12000,26000,24000,22000,0,110000,16000,32000,18000,12000,17000,0,7500,0,0,0,0,0,0,0,0
30/10/2021,12800,10500,0,0,12000,26000,24000,24000,0,110000,18000,32000,18000,12000,17000,0,7500,0,0,0,0,0,0,0,0
31/10/2021,12800,10500,0,0,12000,24000,20000,24000,0,110000,18000,32000,18000,12000,17000,0,7500,0,0,0,0,0,0,0,0
01/11/2021,12800,10500,0,0,12000,26000,24000,24000,0,110000,18000,32000,18000,12000,17000,0,7500,0,0,0,0,0,0,0,0
02/11/2021,12800,10500,0,0,12000,26000,24000,24000,0,110000,18000,32000,19000,12000,17000,0,7500,0,0,0,0,0,0,0,0
03/11/2021,12800,10500,0,0,12000,26000,24000,24000,0,110000,18000,32000,19000,12000,17000,0,7500,0,0,0,0,0,0,0,0
04/11/2021,12800,10500,0,0,12000,26000,24000,24000,0,110000,19000,32000,19000,12000,17000,0,7500,0,0,0,0,0,0,0,0
05/11/2021,12800,10500,0,0,12000,26000,24000,30000,0,110000,18000,33000,20000,12000,17000,0,7500,0,0,0,0,0,0,0,0
06/11/2021,12800,10500,0,0,12000,26000,24000,34000,0,110000,18000,33000,20000,12000,17000,0,7500,0,0,0,0,0,0,0,0
07/11/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/11/2021,12800,10500,0,0,12000,26000,24000,35000,0,110000,20000,33000,22000,12000,17000,0,7500,0,0,0,0,0,0,0,0
09/11/2021,12800,10500,0,0,12000,26000,24000,35000,0,110000,18000,34000,24000,12000,18000,0,7500,0,0,0,0,0,0,0,0
10/11/2021,12800,10500,0,0,12000,26000,24000,35000,0,110000,18000,34000,22000,12000,18500,0,7500,0,0,0,0,0,0,0,0
11/11/2021,12800,10500,0,0,13000,26000,24000,30000,0,110000,20000,32000,23000,12000,19000,0,7500,0,0,0,0,0,0,0,0
12/11/2021,12800,10500,0,0,13000,26000,24000,35000,0,110000,18000,32000,23000,12000,19000,0,7500,0,0,0,0,0,0,0,0
13/11/2021,12800,10500,0,0,13000,26000,24000,30000,0,110000,18000,33000,23000,12000,19000,0,7500,0,0,0,0,0,0,0,0
14/11/2021,12800,10500,0,0,13000,26000,24000,30000,0,110000,18000,33000,24000,12000,19000,0,7500,0,0,0,0,0,0,0,0
15/11/2021,12800,10500,0,0,13000,26000,24000,30000,0,110000,18000,33000,24000,12000,19000,0,7500,0,0,0,0,0,0,0,0
16/11/2021,12800,10500,0,0,13000,22000,24000,33000,0,110000,16000,33000,24000,12000,19000,0,7500,0,0,0,0,0,0,0,0
17/11/2021,12800,10500,0,0,13000,22000,24000,33000,0,110000,16000,32000,24000,12000,19000,0,7500,0,0,0,0,0,0,0,0
18/11/2021,12800,10500,0,0,13000,22000,24000,35000,0,100000,18000,32000,24000,12000,19000,0,7500,0,0,0,0,0,0,0,0
19/11/2021,12800,10500,0,0,13000,22000,24000,35000,0,110000,18000,32000,24000,12000,19000,0,7500,0,0,0,0,0,0,0,0
20/11/2021,12800,10500,0,0,13000,22000,24000,35000,0,110000,18000,32000,24000,12000,19000,0,7500,0,0,0,0,0,0,0,0
21/11/2021,12800,10500,0,0,13000,22000,25000,35000,0,110000,20000,32000,24000,12000,19000,0,7500,0,0,0,0,0,0,0,0
22/11/2021,12800,10500,0,0,13000,20000,26000,35000,0,110000,22000,32000,23000,12000,19000,0,7500,0,0,0,0,0,0,0,0
23/11/2021,12800,10500,0,0,13000,20000,24000,35000,0,110000,20000,32000,23000,12000,19000,0,7500,0,0,0,0,0,0,0,0
24/11/2021,12800,10500,0,0,13000,20000,25000,35000,0,110000,25000,32000,22000,12000,19000,0,7500,0,0,0,0,0,0,0,0
25/11/2021,12800,10500,0,0,13000,20000,25000,35000,0,110000,25000,32000,22000,12000,19000,0,7500,0,0,0,0,0,0,0,0
26/11/2021,12800,10500,0,0,12000,20000,25000,35000,0,110000,25000,32000,22000,12000,19000,0,7500,0,0,0,0,0,0,0,0
27/11/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/11/2021,12800,10500,0,0,13000,20000,25000,35000,0,110000,30000,32000,22000,12000,19000,0,7500,0,0,0,0,0,0,0,0
29/11/2021,12800,10500,0,0,13000,20000,26000,35000,0,110000,32000,32000,22000,12000,19000,0,7500,0,0,0,0,0,0,0,0
30/11/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2021,12800,10500,0,0,13000,20000,25000,35000,0,110000,40000,32000,22000,12000,19000,0,7500,0,0,0,0,0,0,0,0
02/12/2021,12800,10500,0,0,13000,20000,25000,35000,0,110000,45000,32000,22000,12000,19000,0,7500,0,0,0,0,0,0,0,0
03/12/2021,12800,10500,0,0,13000,22000,25000,35000,0,110000,48000,32000,22000,12000,19000,0,7500,0,0,0,0,0,0,0,0
04/12/2021,12800,10500,0,0,13000,22000,25000,35000,0,110000,50000,32000,22000,12000,19000,0,7500,0,0,0,0,0,0,0,0
05/12/2021,12800,10500,0,0,13000,22000,25000,35000,0,110000,55000,32000,22000,13000,19000,0,7500,0,0,0,0,0,0,0,0
06/12/2021,12800,10500,0,0,13000,22000,25000,38000,0,110000,50000,32000,22000,12000,19000,0,7500,0,0,0,0,0,0,0,0
07/12/2021,12800,10500,0,0,13000,24000,25000,40000,0,110000,55000,32000,22000,12000,19000,0,7500,0,0,0,0,0,0,0,0
08/12/2021,12800,10500,0,0,13000,24000,25000,42000,0,110000,55000,32000,22000,12000,19000,0,7500,0,0,0,0,0,0,0,0
09/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2021,12800,10500,0,0,13000,26000,25000,40000,0,110000,60000,32000,20000,12000,19000,0,7500,0,0,0,0,0,0,0,0
11/12/2021,12800,10500,0,0,13000,26000,25000,40000,0,110000,60000,33000,20000,12000,19000,0,7500,0,0,0,0,0,0,0,0
12/12/2021,12800,10500,0,0,13000,26000,25000,40000,0,110000,60000,33000,20000,12000,19000,0,7500,0,0,0,0,0,0,0,0
13/12/2021,12800,10500,0,0,13000,26000,25000,40000,0,110000,60000,33000,20000,12000,19000,0,7500,0,0,0,0,0,0,0,0
14/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/12/2021,12800,10500,0,0,13000,28000,25000,40000,0,110000,75000,34000,24000,12000,19000,0,7500,0,0,0,0,0,0,0,0
16/12/2021,12800,10500,0,0,13000,28000,25000,40000,0,110000,75000,34000,25000,12000,19000,0,7500,0,0,0,0,0,0,0,0
17/12/2021,12800,10500,0,0,13000,28000,25000,40000,0,110000,80000,34000,24000,12000,19500,0,7500,0,0,0,0,0,0,0,0
18/12/2021,12800,10500,0,0,13000,28000,25000,40000,0,110000,80000,34000,25000,12000,19000,0,7500,0,0,0,0,0,0,0,0
19/12/2021,12800,10500,0,0,13000,28000,25000,40000,0,110000,80000,34000,25000,12000,19500,0,7500,0,0,0,0,0,0,0,0
20/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/12/2021,12800,10500,0,0,13000,28000,25000,40000,0,110000,85000,35000,25000,12000,19500,0,7500,0,0,0,0,0,0,0,0
22/12/2021,12800,10500,0,0,13000,28000,24000,40000,0,110000,80000,35000,24000,12000,19500,0,7500,0,0,0,0,0,0,0,0
23/12/2021,12800,10500,0,0,13000,28000,25000,40000,0,110000,85000,34000,25000,12000,20000,0,7500,0,0,0,0,0,0,0,0
24/12/2021,12800,10500,0,0,13000,28000,25000,40000,0,110000,90000,36000,28000,12000,20000,0,7500,0,0,0,0,0,0,0,0
25/12/2021,12800,10500,0,0,13000,28000,25000,40000,0,110000,90000,35000,28000,12000,20000,0,7500,0,0,0,0,0,0,0,0
26/12/2021,12800,10500,0,0,13000,28000,28000,40000,0,110000,90000,35000,29000,12000,20000,0,7500,0,0,0,0,0,0,0,0
27/12/2021,12800,10500,0,0,13000,28000,25000,35000,0,110000,80000,35000,30000,12000,20000,0,7500,0,0,0,0,0,0,0,0
28/12/2021,12800,10500,0,0,13000,28000,25000,35000,0,110000,70000,36000,30000,12000,20000,0,7500,0,0,0,0,0,0,0,0
29/12/2021,12800,10500,0,0,13000,28000,25000,35000,0,110000,70000,36000,30000,12000,20000,0,7500,0,0,0,0,0,0,0,0
30/12/2021,12800,10500,0,0,13000,26000,25000,35000,0,110000,75000,36000,29000,12000,20000,0,7500,0,0,0,0,0,0,0,0
31/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/2022,12800,10500,0,0,13000,28000,25000,35000,0,110000,75000,36000,30000,12000,20000,0,7500,0,0,0,0,0,0,0,0
02/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/01/2022,11500,10500,0,0,13000,26000,28000,28000,0,110000,28000,36000,20000,13500,19000,0,9000,0,0,0,0,0,0,0,0
27/01/2022,12800,12000,0,0,13000,25000,25000,25000,0,110000,24000,35000,20000,13500,19000,0,7500,0,0,0,0,0,0,0,0
28/01/2022,11500,10500,0,0,13000,20000,26000,22000,0,110000,24000,36000,19000,13500,19000,0,9000,0,0,0,0,0,0,0,0
29/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/01/2022,12500,10500,0,0,11000,17000,23000,22000,0,110000,24000,36000,19000,13500,19000,0,9000,0,0,0,0,0,0,0,0
01/02/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/02/2022,12500,10500,0,0,11000,20000,23000,23000,0,110000,22000,38000,20000,14000,19000,0,8500,0,0,0,0,0,0,0,0
03/02/2022,12500,11000,0,0,11000,23000,23000,24000,0,100000,25000,34000,20000,13500,19500,0,7000,0,0,0,0,0,0,0,0
04/02/2022,12500,10500,0,0,11000,27000,23000,29000,0,110000,30000,36000,19000,14000,17000,0,8000,0,0,0,0,0,0,0,0
05/02/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/02/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/02/2022,12500,10500,0,0,11000,27000,23000,25000,0,110000,45000,35000,20000,12500,20000,0,8000,0,0,0,0,0,0,0,0
08/02/2022,12500,10500,0,0,11000,35000,23000,28000,0,110000,35000,35000,19000,12500,19000,0,8000,0,0,0,0,0,0,0,0
09/02/2022,12800,12000,0,0,13000,34000,25000,28000,0,110000,25000,31000,19000,13500,19000,0,7500,0,0,0,0,0,0,0,0
10/02/2022,12500,10500,0,0,11000,30000,23000,28000,0,110000,35000,33000,19000,14000,17000,0,8000,0,0,0,0,0,0,0,0
11/02/2022,12800,12000,0,0,13000,36000,25000,30000,0,110000,40000,31000,19000,13500,20000,0,7500,0,0,0,0,0,0,0,0
12/02/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/02/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/02/2022,12500,11000,0,0,11000,30000,23000,30000,0,110000,40000,32000,19000,13500,17000,0,7000,0,0,0,0,0,0,0,0
15/02/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/02/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/02/2022,11500,10500,0,0,13000,35000,24000,30000,0,110000,28000,32000,19000,12000,20000,0,9000,0,0,0,0,0,0,0,0
18/02/2022,11500,10500,0,0,13000,34000,28000,35000,0,110000,45000,30000,20000,13500,19000,0,9000,0,0,0,0,0,0,0,0
19/02/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/02/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/02/2022,12500,10500,0,0,11000,27000,23000,35000,0,110000,40000,32000,19000,14000,17000,0,8000,0,0,0,0,0,0,0,0
22/02/2022,12500,10500,0,0,9000,25000,23000,35000,0,110000,45000,32000,20000,14000,17000,0,8000,0,0,0,0,0,0,0,0
23/02/2022,12500,10500,0,0,0,25000,23000,35000,0,110000,45000,32000,20000,14000,17000,0,8000,0,0,0,0,0,0,0,0
24/02/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/02/2022,12800,12000,0,0,13000,36000,25000,35000,0,110000,50000,30000,20000,13500,13000,0,7500,0,0,0,0,0,0,0,0
26/02/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/02/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/02/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/2022,12500,10500,0,0,12000,27000,23000,45000,0,110000,60000,32000,20000,14000,15000,0,8000,0,0,0,0,0,0,0,0
02/03/2022,12800,12000,0,0,13000,36000,25000,45000,0,110000,60000,32000,20000,13500,13000,0,7500,0,0,0,0,0,0,0,0
03/03/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/03/2022,12800,12000,0,0,13000,36000,25000,45000,0,110000,60000,32000,20000,13500,13000,0,7500,0,0,0,0,0,0,0,0
05/03/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/03/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/03/2022,12800,12000,0,0,13000,36000,25000,50000,0,110000,65000,33000,23500,13500,13000,0,7500,0,0,0,0,0,0,0,0
08/03/2022,12800,12000,0,0,13000,36000,25000,50000,0,110000,65000,33000,23500,13500,13000,0,7500,0,0,0,0,0,0,0,0
09/03/2022,12500,10500,0,0,12000,23000,24000,40000,0,110000,55000,32000,23000,14000,15000,0,8000,0,0,0,0,0,0,0,0
10/03/2022,12500,11500,0,0,13000,34000,28000,45000,0,110000,40000,33000,24000,13000,0,0,9000,0,0,0,0,0,0,0,0
11/03/2022,11500,10500,0,0,14000,34000,25000,50000,0,110000,50000,33000,24000,13000,14000,0,9000,0,0,0,0,0,0,0,0
12/03/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/03/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/03/2022,12500,10500,0,0,9000,23000,24000,50000,0,110000,55000,32000,23000,14000,15000,0,8000,0,0,0,0,0,0,0,0
15/03/2022,12500,10500,0,0,12000,23000,24000,50000,0,110000,55000,32000,23000,14000,15000,0,8000,0,0,0,0,0,0,0,0
16/03/2022,12500,10500,0,0,12000,20000,26000,35000,0,110000,40000,34000,22000,14000,15000,0,8000,0,0,0,0,0,0,0,0
17/03/2022,12500,10500,0,0,12000,20000,26000,35000,0,110000,40000,34000,22000,14000,15000,0,8000,0,0,0,0,0,0,0,0
18/03/2022,12500,10500,0,0,12000,20000,26000,50000,0,110000,55000,34000,22000,14000,15000,0,8000,0,0,0,0,0,0,0,0
19/03/2022,12800,12000,0,0,12000,32000,28000,50000,0,110000,55000,33000,24000,14000,24000,0,7500,0,0,0,0,0,0,0,0
20/03/2022,12800,12000,0,0,12000,30000,25000,45000,0,110000,45000,32000,24000,14500,16000,0,7000,0,0,0,0,0,0,0,0
21/03/2022,12500,10500,0,0,12000,20000,24000,45000,0,110000,50000,34000,22000,14000,18000,0,8000,0,0,0,0,0,0,0,0
22/03/2022,12500,10500,0,0,12000,20000,24000,45000,0,110000,50000,34000,22000,14000,18000,0,8000,0,0,0,0,0,0,0,0
23/03/2022,12500,10500,0,0,12000,20000,25000,40000,0,110000,45000,35000,23000,14000,20000,0,8000,0,0,0,0,0,0,0,0
24/03/2022,12500,10500,0,0,12000,20000,25000,45000,0,110000,40000,34000,22000,14000,20000,0,8000,0,0,0,0,0,0,0,0
25/03/2022,12500,12000,0,0,12000,32000,28000,45000,0,110000,40000,33000,24000,14000,22000,0,9000,0,0,0,0,0,0,0,0
26/03/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/03/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/03/2022,12800,12000,0,0,13000,32000,28000,45000,0,110000,45000,34000,24000,14000,15500,0,7500,0,0,0,0,0,0,0,0
29/03/2022,12500,10500,0,0,12000,20000,25000,35000,0,110000,30000,35000,23000,14000,20000,0,9500,0,0,0,0,0,0,0,0
30/03/2022,12500,10500,0,0,12000,32000,25000,45000,0,110000,40000,33000,24000,14000,24000,0,9000,0,0,0,0,0,0,0,0
31/03/2022,12800,12000,0,0,12000,32000,28000,45000,0,110000,40000,33000,24000,14000,20000,0,7500,0,0,0,0,0,0,0,0
01/04/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/04/2022,12800,12000,0,0,13000,32000,28000,50000,0,110000,40000,36000,25000,14000,15500,0,7500,0,0,0,0,0,0,0,0
03/04/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/04/2022,12800,12000,0,0,13000,32000,28000,50000,0,110000,30000,37000,24000,14000,20000,0,7500,0,0,0,0,0,0,0,0
05/04/2022,12800,12000,0,0,14000,32000,28000,55000,0,110000,45000,37000,24000,14000,20000,0,7500,0,0,0,0,0,0,0,0
06/04/2022,12800,12000,0,0,14000,32000,28000,40000,0,110000,45000,37000,24000,14000,20000,0,7500,0,0,0,0,0,0,0,0
07/04/2022,12800,10500,0,0,14000,32000,28000,40000,0,110000,45000,37000,24000,14000,20000,0,7500,0,0,0,0,0,0,0,0
08/04/2022,12800,10500,0,0,14000,32000,28000,40000,0,110000,45000,37000,24000,14000,20000,0,7500,0,0,0,0,0,0,0,0
09/04/2022,12800,10500,0,0,14000,32000,28000,30000,0,110000,25000,35000,24000,14000,20000,0,7500,0,0,0,0,0,0,0,0
10/04/2022,12800,10500,0,0,14000,32000,28000,30000,0,110000,25000,35000,24000,14000,20000,0,7500,0,0,0,0,0,0,0,0
11/04/2022,12800,10500,0,0,14000,32000,27000,35000,0,110000,35000,35000,24000,14000,15500,0,7500,0,0,0,0,0,0,0,0
12/04/2022,12800,10500,0,0,14000,32000,27000,30000,0,110000,25000,35000,24000,14000,17000,0,7500,0,0,0,0,0,0,0,0
13/04/2022,12800,10500,0,0,14000,32000,27000,30000,0,110000,25000,35000,24000,14000,17000,0,7500,0,0,0,0,0,0,0,0
