Tanggal,Beras Premium,Beras Medium,Bawang Merah,Bawang Putih Bonggol,Cabai Merah Keriting,Daging Sapi Murni,Cabai Rawit Merah,Daging Ayam Ras,Telur Ayam Ras,Gula Konsumsi,Minyak Goreng Kemasan,Minyak Goreng Curah,Tepung Terigu (Curah),Tepung Terigu Kemasan,Ikan Kembung,Ikan Tongkol,Ikan Bandeng,Garam Konsumsi
2025-02-15,15375.0,13000.0,26500.0,41444.0,45000.0,116111.0,48889.0,34625.0,26375.0,17000.0,20188.0,19750.0,9625.0,11625.0,22583.0,32500.0,32143.0,10000.0
2025-02-16,15375.0,13000.0,26444.0,41333.0,47778.0,116111.0,46778.0,34625.0,26375.0,17000.0,20125.0,19500.0,9625.0,11563.0,22500.0,32500.0,32143.0,10000.0
2025-02-17,15375.0,13000.0,26222.0,40889.0,44222.0,117222.0,52222.0,34625.0,26375.0,17000.0,19875.0,19500.0,9625.0,11563.0,22500.0,32500.0,31571.0,10000.0
2025-02-18,15375.0,13000.0,26222.0,41333.0,44000.0,117222.0,52778.0,34500.0,26375.0,17000.0,19875.0,19500.0,9625.0,11625.0,22500.0,32500.0,31571.0,10000.0
2025-02-19,15375.0,13000.0,25889.0,42000.0,50000.0,117222.0,52500.0,34500.0,26500.0,17000.0,19875.0,19500.0,9875.0,11688.0,22500.0,32500.0,31571.0,10000.0
2025-02-20,15375.0,13000.0,25889.0,42222.0,48889.0,118333.0,56556.0,34500.0,26500.0,17000.0,19875.0,19500.0,9625.0,11688.0,22500.0,32500.0,31571.0,10000.0
2025-02-21,15375.0,13000.0,26389.0,42778.0,48000.0,117222.0,58222.0,34625.0,26500.0,17000.0,19938.0,19125.0,9625.0,11750.0,22583.0,32583.0,31571.0,10000.0
2025-02-22,15375.0,13000.0,26111.0,42222.0,48222.0,117222.0,58222.0,34625.0,26500.0,17250.0,19875.0,19500.0,9875.0,11750.0,22500.0,32583.0,31857.0,10000.0
2025-02-23,15375.0,13000.0,28333.0,40556.0,46000.0,118333.0,57333.0,35125.0,27125.0,17000.0,19750.0,19250.0,9625.0,11625.0,22500.0,32500.0,32000.0,10000.0
2025-02-24,15375.0,13000.0,32333.0,42222.0,46667.0,117222.0,81778.0,35125.0,27625.0,17000.0,19750.0,19250.0,9625.0,11563.0,22500.0,32500.0,31571.0,10000.0
2025-02-25,15000.0,13000.0,32833.0,43167.0,42000.0,113333.0,82333.0,35200.0,28000.0,17600.0,19000.0,19400.0,9400.0,11600.0,23000.0,30000.0,30500.0,10000.0
2025-02-26,15375.0,13000.0,33333.0,43889.0,45778.0,115556.0,83556.0,35125.0,28375.0,17750.0,19750.0,19250.0,9625.0,11750.0,22500.0,32500.0,33286.0,10000.0
2025-02-27,15375.0,13000.0,34111.0,43889.0,47000.0,116667.0,81889.0,35125.0,28625.0,17750.0,19938.0,19625.0,9625.0,11750.0,22500.0,32500.0,33714.0,10000.0
2025-02-28,15375.0,13000.0,32667.0,43889.0,45000.0,115556.0,78000.0,35125.0,28625.0,17750.0,20063.0,19625.0,9625.0,11750.0,22500.0,32500.0,33714.0,10000.0
2025-03-01,15375.0,13000.0,32778.0,44000.0,44889.0,115556.0,77222.0,35250.0,28625.0,17750.0,19938.0,19625.0,9625.0,11750.0,22583.0,32500.0,33714.0,10000.0
2025-03-02,15375.0,13000.0,34667.0,43222.0,56111.0,115556.0,93611.0,35125.0,28625.0,17750.0,20063.0,19625.0,9625.0,11750.0,23000.0,32583.0,33714.0,10000.0
2025-03-03,15375.0,13000.0,34722.0,43111.0,56111.0,115556.0,98556.0,35125.0,28625.0,17688.0,20188.0,19625.0,9625.0,11750.0,22583.0,32667.0,33714.0,10000.0
2025-03-04,15375.0,13000.0,34556.0,43222.0,47222.0,115556.0,88000.0,35250.0,28688.0,17625.0,18813.0,19625.0,9750.0,11750.0,22667.0,32500.0,33714.0,10000.0
2025-03-05,15167.0,13000.0,36429.0,42571.0,48571.0,115556.0,77000.0,34875.0,28667.0,17500.0,19417.0,19500.0,9667.0,11667.0,22750.0,31250.0,32000.0,10000.0
2025-03-06,15375.0,13000.0,36000.0,43111.0,47444.0,116111.0,73000.0,34875.0,28750.0,17625.0,19938.0,19625.0,9750.0,11750.0,23000.0,32583.0,33714.0,10000.0
2025-03-07,15375.0,13000.0,38889.0,43111.0,43333.0,115556.0,72222.0,35000.0,28625.0,17563.0,19938.0,19625.0,9750.0,11750.0,22833.0,32583.0,34000.0,10000.0
2025-03-08,15375.0,13000.0,39000.0,43444.0,39444.0,115556.0,72222.0,34875.0,28625.0,17563.0,20000.0,19625.0,9750.0,11750.0,24833.0,31500.0,33143.0,10000.0
2025-03-09,15375.0,13000.0,38313.0,44125.0,37444.0,116111.0,70000.0,34938.0,28750.0,17563.0,20250.0,19625.0,9938.0,11750.0,24833.0,31583.0,33214.0,10000.0
2025-03-10,15375.0,13000.0,38444.0,43222.0,38333.0,115556.0,69444.0,35000.0,28625.0,17563.0,20188.0,19625.0,9750.0,11750.0,25000.0,31750.0,33571.0,10000.0
2025-03-11,15375.0,13000.0,40333.0,43111.0,38333.0,118333.0,71111.0,34875.0,28625.0,17563.0,20250.0,19625.0,9938.0,11750.0,25000.0,31667.0,33571.0,10000.0
2025-03-12,15375.0,13000.0,41778.0,44222.0,43889.0,118333.0,75000.0,35000.0,28500.0,17563.0,20125.0,19625.0,9750.0,11813.0,24583.0,31750.0,33571.0,10000.0
2025-03-13,15375.0,13000.0,42444.0,43667.0,44444.0,116667.0,79222.0,35000.0,28750.0,17563.0,20250.0,19625.0,9750.0,11750.0,24833.0,31500.0,33571.0,10000.0
2025-03-14,15375.0,13000.0,42222.0,44389.0,43111.0,115556.0,80000.0,34625.0,28250.0,17563.0,20188.0,19625.0,9750.0,11500.0,24583.0,31583.0,33571.0,10000.0
2025-03-15,15375.0,13000.0,44444.0,43222.0,38444.0,120000.0,82778.0,34500.0,28250.0,17563.0,20188.0,19625.0,9750.0,11750.0,24667.0,31500.0,33571.0,10000.0
2025-03-16,15375.0,13000.0,44889.0,42889.0,38333.0,118889.0,82000.0,34375.0,28125.0,17500.0,20250.0,19625.0,9750.0,12125.0,24833.0,32000.0,33714.0,10000.0
2025-03-17,15375.0,13000.0,45000.0,43222.0,35444.0,120000.0,80000.0,34500.0,28125.0,17500.0,20438.0,19625.0,9750.0,11750.0,24833.0,31667.0,34071.0,10000.0
2025-03-18,15375.0,13000.0,44889.0,43222.0,38333.0,120000.0,80333.0,34375.0,27875.0,17500.0,20000.0,19625.0,9750.0,11750.0,24667.0,31583.0,34000.0,10000.0
2025-03-19,15375.0,13000.0,45000.0,43222.0,40222.0,118889.0,80556.0,34750.0,27750.0,17500.0,20188.0,19625.0,9750.0,11750.0,25000.0,31500.0,34000.0,10000.0
2025-03-20,15375.0,13000.0,44722.0,43222.0,41667.0,118889.0,82833.0,34750.0,27750.0,17500.0,20375.0,19625.0,9813.0,11875.0,25000.0,31667.0,34000.0,10000.0
2025-03-21,15375.0,13000.0,44556.0,43222.0,41111.0,120000.0,76111.0,34750.0,27750.0,17500.0,20625.0,19625.0,9750.0,11750.0,25000.0,31750.0,34000.0,10000.0
2025-03-22,15000.0,13000.0,42333.0,42167.0,40000.0,113333.0,74167.0,34625.0,26400.0,17200.0,19400.0,19400.0,9600.0,11600.0,27000.0,28000.0,31000.0,10000.0
2025-03-23,15375.0,13000.0,44111.0,43222.0,41889.0,118889.0,79000.0,34750.0,27375.0,17500.0,20563.0,19625.0,9750.0,11563.0,25000.0,31667.0,34000.0,10000.0
2025-03-24,15375.0,13000.0,44556.0,43222.0,39889.0,120000.0,77778.0,34750.0,27375.0,17500.0,20625.0,19625.0,9750.0,12000.0,24917.0,31500.0,34000.0,10000.0
2025-03-25,15375.0,13000.0,44444.0,43111.0,44000.0,120000.0,81444.0,34750.0,27375.0,17563.0,20750.0,19625.0,10000.0,11750.0,25000.0,31500.0,34000.0,10000.0
2025-03-26,15375.0,13000.0,44444.0,43333.0,44556.0,120000.0,82222.0,34625.0,27375.0,17500.0,20625.0,19625.0,9750.0,11750.0,24833.0,31500.0,34000.0,10000.0
2025-03-27,15375.0,13000.0,44556.0,43222.0,43000.0,118889.0,76111.0,34625.0,26250.0,17500.0,20625.0,19625.0,9500.0,11750.0,25000.0,31500.0,34000.0,10000.0
2025-03-28,15375.0,13000.0,43778.0,43111.0,43000.0,120000.0,75000.0,34375.0,25875.0,17500.0,20750.0,19625.0,9500.0,11875.0,25000.0,31500.0,34000.0,10000.0
2025-03-29,15341.965517241379,13000.0,41240.137931034486,43246.10344827586,42709.206896551725,117356.44827586207,81216.41379310345,34769.41379310345,27898.172413793105,17537.96551724138,20159.137931034482,19591.379310344826,9732.689655172413,11744.862068965518,24511.41379310345,31545.96551724138,33418.55172413793,10000.0
2025-03-30,15000.0,13000.0,43667.0,42000.0,40000.0,110000.0,148333.0,34000.0,24667.0,17333.0,19667.0,19000.0,9667.0,11333.0,27000.0,28000.0,28000.0,10000.0
2025-03-31,15341.96551724138,13000.0,41240.13793103448,43246.10344827586,42709.206896551725,117356.44827586207,81216.41379310345,34769.41379310345,27898.172413793105,17537.96551724138,20159.137931034482,19591.379310344826,9732.689655172413,11744.862068965516,24511.413793103446,31545.96551724138,33418.551724137935,10000.0
2025-04-01,15353.407407407407,13000.0,42979.40740740741,44234.7037037037,39825.25925925926,118971.25925925926,62191.25925925926,33462.96296296296,25360.444444444445,17427.48148148148,20623.48148148148,19532.40740740741,9743.851851851852,11724.555555555555,25089.40740740741,31496.85185185185,33415.07407407407,10000.0
2025-04-02,15353.407407407407,13000.0,42979.40740740741,44234.70370370371,39825.25925925926,118971.25925925926,62191.25925925926,33462.96296296296,25360.444444444445,17427.48148148148,20623.48148148148,19532.40740740741,9743.851851851852,11724.555555555557,25089.40740740741,31496.851851851854,33415.07407407407,10000.0
2025-04-03,15375.0,13000.0,43333.0,43667.0,41667.0,118889.0,64444.0,35125.0,25857.0,17500.0,20625.0,19625.0,9750.0,11750.0,25000.0,31500.0,34000.0,10000.0
2025-04-04,15375.0,13000.0,44111.0,43889.0,38556.0,120000.0,60000.0,31625.0,25625.0,17500.0,20750.0,19625.0,9750.0,11813.0,24833.0,31500.0,34000.0,10000.0
2025-04-05,15375.0,13000.0,44111.0,44333.0,38778.0,120000.0,67778.0,35125.0,25625.0,17500.0,20750.0,19625.0,9750.0,11750.0,25000.0,32500.0,34000.0,10000.0
2025-04-06,15375.0,13000.0,43222.0,43889.0,35778.0,120000.0,75556.0,35250.0,25625.0,17500.0,20750.0,19625.0,9750.0,11750.0,25000.0,32500.0,34000.0,10000.0
2025-04-07,15375.0,13000.0,44222.0,45889.0,41889.0,120000.0,73333.0,35000.0,25625.0,17500.0,20750.0,19625.0,9750.0,11750.0,25000.0,32500.0,34000.0,10000.0
2025-04-08,15375.0,13000.0,44444.0,45778.0,41667.0,120000.0,73333.0,35000.0,25625.0,17500.0,20750.0,19625.0,9750.0,11750.0,25000.0,31500.0,33571.0,10000.0
2025-04-09,15375.0,13000.0,45111.0,46667.0,38444.0,120000.0,75000.0,35125.0,25500.0,17500.0,20750.0,19625.0,9750.0,11750.0,25000.0,31500.0,33571.0,10000.0
2025-04-10,15375.0,13000.0,46444.0,46667.0,38556.0,118889.0,75222.0,35000.0,25500.0,17500.0,20750.0,19625.0,9750.0,11750.0,25000.0,31500.0,33643.0,10000.0
2025-04-11,15375.0,13000.0,46667.0,46667.0,38556.0,118889.0,73333.0,34875.0,25500.0,17500.0,20750.0,19625.0,9750.0,11750.0,25000.0,31500.0,33571.0,10000.0
2025-04-12,15375.0,13000.0,46667.0,46667.0,41222.0,120000.0,73333.0,33875.0,25500.0,17500.0,20750.0,19625.0,9750.0,11750.0,25000.0,31500.0,33571.0,10000.0
2025-04-13,15375.0,13000.0,45111.0,46000.0,36667.0,118889.0,69667.0,33625.0,25500.0,17500.0,20750.0,19625.0,9750.0,11750.0,25000.0,31500.0,33571.0,10000.0
2025-04-14,15375.0,13000.0,45000.0,45778.0,38333.0,118889.0,70000.0,33750.0,25375.0,17500.0,20750.0,19625.0,9750.0,11750.0,25000.0,31500.0,33571.0,10000.0
2025-04-15,15375.0,13000.0,44556.0,44778.0,41778.0,120000.0,70222.0,32875.0,25500.0,17375.0,20750.0,19625.0,9750.0,11750.0,25000.0,31500.0,33571.0,10000.0
2025-04-16,15375.0,13000.0,43889.0,44111.0,39667.0,118889.0,68000.0,32875.0,25375.0,17375.0,20750.0,19625.0,9750.0,11500.0,25000.0,31500.0,33571.0,10000.0
2025-04-17,15375.0,13000.0,42667.0,43889.0,41111.0,118889.0,66000.0,32750.0,25500.0,17375.0,19625.0,19625.0,9750.0,11750.0,24917.0,31583.0,33643.0,10000.0
2025-04-18,15375.0,13000.0,43667.0,43222.0,43889.0,118889.0,61667.0,32125.0,25125.0,17375.0,20750.0,19500.0,9750.0,11750.0,25000.0,31583.0,33571.0,10000.0
2025-04-19,15167.0,13000.0,45333.0,44667.0,44167.0,118889.0,52500.0,32125.0,24833.0,17167.0,19667.0,19333.0,9667.0,11667.0,25083.0,31500.0,33571.0,10000.0
2025-04-20,15375.0,13000.0,45222.0,43667.0,43000.0,118889.0,59000.0,33000.0,25125.0,17375.0,20750.0,19500.0,9750.0,11750.0,25083.0,31500.0,33571.0,10000.0
2025-04-21,15375.0,13000.0,45222.0,43222.0,42778.0,118889.0,59444.0,33750.0,25125.0,17375.0,20750.0,19500.0,9750.0,11750.0,25083.0,31500.0,33571.0,10000.0
2025-04-22,15375.0,13000.0,43667.0,44778.0,47778.0,118889.0,57444.0,33625.0,25125.0,17375.0,20750.0,19500.0,9750.0,11750.0,25000.0,31500.0,33571.0,10000.0
2025-04-23,15375.0,13000.0,42778.0,43333.0,40556.0,118889.0,59444.0,33625.0,25125.0,17375.0,20750.0,19500.0,9750.0,11750.0,25083.0,31500.0,33571.0,10000.0
2025-04-24,15375.0,13000.0,40556.0,44111.0,41667.0,118889.0,55000.0,32625.0,25125.0,17375.0,20750.0,19500.0,9750.0,11750.0,25083.0,31583.0,33571.0,10000.0
2025-04-25,15375.0,13000.0,39222.0,42667.0,41111.0,120000.0,51333.0,32625.0,25125.0,17375.0,20750.0,19500.0,9750.0,11750.0,25000.0,31500.0,33571.0,10000.0
2025-04-26,15375.0,13000.0,38333.0,42667.0,39444.0,118889.0,46667.0,32625.0,25125.0,17500.0,20750.0,19500.0,9750.0,11750.0,25083.0,31500.0,33571.0,10000.0
2025-04-27,15375.0,13000.0,39000.0,42667.0,39667.0,120000.0,46667.0,32625.0,25500.0,17500.0,20750.0,19500.0,9750.0,11750.0,25083.0,31583.0,33643.0,10000.0
2025-04-28,15375.0,13000.0,37222.0,42667.0,38556.0,118889.0,46444.0,32875.0,25500.0,17625.0,20750.0,19500.0,9750.0,11750.0,25083.0,31583.0,33571.0,10000.0
2025-04-29,15000.0,13000.0,30667.0,38000.0,20000.0,110000.0,28333.0,30000.0,24667.0,17000.0,19667.0,18667.0,9667.0,11333.0,27000.0,28000.0,27000.0,10000.0
